FEvals,Fitness
285.0,42.666666666666664
286.0,42.666666666666664
287.0,42.666666666666664
288.0,42.666666666666664
289.0,44.5
290.0,42.666666666666664
291.0,42.666666666666664
292.0,44.5
293.0,42.666666666666664
294.0,42.666666666666664
295.0,44.5
296.0,42.666666666666664
297.0,42.5
298.0,44.5
299.0,42.5
300.0,43.0
301.0,43.0
302.0,45.0
303.0,42.5
304.0,43.0
305.0,45.0
306.0,43.0
307.0,43.0
308.0,45.0
309.0,43.0
310.0,43.0
311.0,45.0
312.0,43.0
313.0,43.0
314.0,43.0
315.0,43.0
316.0,43.0
317.0,45.0
318.0,43.0
319.0,43.0
320.0,45.0
321.0,43.0
322.0,43.0
323.0,43.0
324.0,45.0
325.0,43.0
326.0,43.0
327.0,45.0
328.0,43.0
329.0,43.0
330.0,45.0
331.0,43.0
332.0,43.0
333.0,45.0
334.0,43.0
335.0,43.0
336.0,42.5
337.0,45.0
338.0,43.0
339.0,43.0
340.0,41.5
341.0,41.5
342.0,39.0
343.0,44.0
344.0,41.5
345.0,41.5
346.0,41.5
347.0,41.5
348.0,41.5
349.0,41.5
350.0,41.5
351.0,41.5
352.0,44.0
353.0,41.5
354.0,41.5
355.0,44.0
356.0,41.5
357.0,41.5
358.0,41.5
359.0,41.5
360.0,39.0
361.0,41.5
362.0,41.5
363.0,39.0
364.0,42.0
365.0,42.0
366.0,42.0
367.0,42.0
368.0,42.0
369.0,45.0
370.0,44.5
371.0,44.5
372.0,45.0
373.0,45.0
374.0,45.0
375.0,45.0
376.0,45.0
377.0,45.0
378.0,45.0
379.0,45.0
380.0,45.0
381.0,45.0
382.0,45.0
383.0,45.0
384.0,45.0
385.0,45.0
386.0,45.0
387.0,45.0
388.0,45.0
389.0,45.0
390.0,45.0
391.0,45.0
392.0,45.0
393.0,45.0
394.0,45.0
395.0,45.0
396.0,45.0
397.0,45.0
398.0,45.0
399.0,45.0
400.0,45.0
401.0,45.0
402.0,45.0
403.0,45.0
404.0,45.0
405.0,45.0
406.0,45.0
407.0,45.0
408.0,45.0
409.0,45.0
410.0,45.0
411.0,45.0
412.0,45.0
413.0,45.0
414.0,45.0
415.0,45.0
416.0,45.0
417.0,45.0
418.0,45.0
419.0,45.0
420.0,45.0
421.0,45.0
422.0,45.0
423.0,45.0
424.0,45.0
425.0,45.0
426.0,45.0
427.0,45.0
428.0,45.0
429.0,45.0
430.0,45.0
431.0,45.0
432.0,45.0
433.0,45.0
434.0,45.0
435.0,45.0
436.0,45.0
437.0,45.0
438.0,45.0
439.0,45.0
440.0,45.0
441.0,45.0
442.0,45.0
443.0,45.0
444.0,45.0
445.0,45.0
446.0,45.5
447.0,45.5
448.0,45.5
449.0,45.5
450.0,45.5
451.0,45.5
452.0,45.5
453.0,45.5
454.0,45.5
455.0,45.5
456.0,45.5
457.0,45.5
458.0,45.5
459.0,45.5
460.0,45.5
461.0,45.5
462.0,45.5
463.0,45.5
464.0,46.0
465.0,45.5
466.0,45.5
467.0,45.5
468.0,45.5
469.0,45.5
470.0,46.0
471.0,46.0
472.0,46.0
473.0,46.0
474.0,46.0
475.0,46.0
476.0,46.0
477.0,46.0
478.0,46.0
479.0,46.0
480.0,46.0
481.0,46.0
482.0,46.0
483.0,46.0
484.0,46.0
485.0,46.0
486.0,46.0
487.0,46.0
488.0,46.0
489.0,46.0
490.0,46.0
491.0,46.0
492.0,46.0
493.0,46.0
494.0,46.0
495.0,46.0
496.0,46.0
497.0,46.0
498.0,46.0
499.0,46.0
500.0,46.0
501.0,46.0
502.0,46.0
503.0,46.0
504.0,46.0
505.0,46.0
506.0,46.0
507.0,46.0
508.0,46.0
509.0,46.0
510.0,46.0
511.0,46.0
512.0,46.0
513.0,46.0
514.0,46.0
515.0,46.0
516.0,46.0
517.0,46.0
518.0,46.0
519.0,46.0
520.0,46.0
521.0,46.0
522.0,46.0
523.0,46.0
524.0,46.0
525.0,46.0
526.0,46.0
527.0,46.0
528.0,46.0
529.0,46.0
530.0,46.0
531.0,46.0
532.0,46.0
533.0,46.0
534.0,46.0
535.0,46.0
536.0,46.0
537.0,46.0
538.0,46.0
539.0,46.0
540.0,46.0
541.0,46.0
542.0,46.0
543.0,46.0
544.0,46.0
545.0,46.0
546.0,46.0
547.0,46.0
548.0,46.0
549.0,46.0
550.0,46.0
551.0,46.0
552.0,46.0
553.0,46.0
554.0,46.0
555.0,46.0
556.0,46.0
557.0,46.0
558.0,46.0
559.0,46.0
560.0,46.0
561.0,46.0
562.0,46.0
563.0,46.0
564.0,46.0
565.0,46.0
566.0,46.0
567.0,46.0
568.0,46.0
569.0,46.0
570.0,46.0
571.0,46.0
