Iteration,Fitness
198,44.333333333333336
199,44.333333333333336
200,44.333333333333336
201,44.333333333333336
202,44.333333333333336
203,44.333333333333336
204,44.333333333333336
205,44.333333333333336
206,44.333333333333336
207,44.333333333333336
208,44.333333333333336
209,44.333333333333336
210,44.333333333333336
211,44.333333333333336
212,44.333333333333336
213,44.333333333333336
214,44.333333333333336
215,44.333333333333336
216,44.333333333333336
217,44.0
218,44.0
219,44.0
220,44.0
221,44.0
222,44.0
223,44.0
224,44.0
225,43.5
226,42.666666666666664
227,42.666666666666664
228,42.666666666666664
229,42.666666666666664
230,42.666666666666664
231,42.666666666666664
232,42.666666666666664
233,42.666666666666664
234,42.666666666666664
235,42.666666666666664
236,43.0
237,43.0
238,43.0
239,43.0
240,43.0
241,43.0
242,43.0
243,43.0
244,43.0
245,43.0
246,43.0
247,43.0
248,43.0
249,43.0
250,43.0
251,43.0
252,43.0
253,43.0
254,43.0
255,43.0
256,43.0
257,43.0
258,43.0
259,43.0
260,44.666666666666664
261,44.666666666666664
262,45.0
263,45.0
264,45.0
265,45.0
266,45.0
267,45.0
268,45.0
269,45.0
270,45.0
271,45.0
272,45.0
273,45.0
274,45.0
275,45.0
276,45.0
277,45.0
278,44.5
279,44.5
280,44.5
281,44.5
282,44.5
283,44.5
284,44.5
285,44.5
286,44.5
287,44.5
288,44.5
289,44.5
290,44.5
291,44.5
292,44.5
293,44.5
294,44.5
295,45.0
296,45.0
297,45.0
298,45.0
299,45.0
300,45.0
301,45.0
302,45.0
303,45.0
304,45.0
305,45.0
306,45.0
307,45.0
308,45.0
309,45.0
310,45.0
311,45.0
312,45.0
313,45.0
314,45.0
315,45.0
316,45.0
317,45.0
318,45.0
319,45.0
320,45.0
321,45.0
322,45.0
323,45.0
324,45.0
325,45.0
326,45.0
327,45.0
328,45.0
329,45.0
330,45.0
331,45.0
332,45.0
333,45.0
334,45.0
335,45.0
336,45.0
337,45.0
338,45.0
339,45.0
340,45.0
341,45.0
342,45.0
343,45.0
344,45.0
345,45.0
346,45.0
347,45.0
348,45.0
349,45.0
350,45.0
351,45.0
352,45.0
353,45.0
354,45.0
355,45.0
356,45.5
357,45.5
358,45.5
359,45.5
360,45.5
361,45.5
362,45.5
363,45.5
364,45.5
365,45.5
366,45.5
367,45.5
368,45.5
369,45.5
370,45.5
371,45.5
372,45.5
373,45.5
374,45.5
375,46.0
376,46.0
377,46.0
378,46.0
379,46.0
380,46.0
381,46.0
382,46.0
383,46.0
384,46.0
385,46.0
386,46.0
387,46.0
388,46.0
389,46.0
390,46.0
391,46.0
392,46.0
393,46.0
394,46.0
395,46.0
396,46.0
397,46.0
398,46.0
399,46.0
400,46.0
401,46.0
402,46.0
403,46.0
404,46.0
405,46.0
406,46.0
407,46.0
408,46.0
409,46.0
410,46.0
411,46.0
412,46.0
413,46.0
414,46.0
415,46.0
416,46.0
417,46.0
418,46.0
419,46.0
420,46.0
421,46.0
422,46.0
423,46.0
424,46.0
425,46.0
426,46.0
427,46.0
428,46.0
429,46.0
430,46.0
431,46.0
432,46.0
433,46.0
434,46.0
435,46.0
436,46.0
437,46.0
438,46.0
439,46.0
440,46.0
441,46.0
442,46.0
443,46.0
444,46.0
445,46.0
446,46.0
447,46.0
448,46.0
449,46.0
450,46.0
451,46.0
452,46.0
453,46.0
454,46.0
455,46.0
456,46.0
457,46.0
458,46.0
459,46.0
460,46.0
461,46.0
462,46.0
463,46.0
464,46.0
465,46.0
466,46.0
467,46.0
468,46.0
469,46.0
470,46.0
471,46.0
472,46.0
473,46.0
474,46.0
475,46.0
